#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569330150.17 2756695 14.517 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330150.27 2697026 14.417 604140.425 218750 0 2 1 6.060 4069448 0.000 0.666 54865920.000 344625152.000 1569330148.519 1569330146.995 124 1 218750 406250 781250
1569330150.37 2683458 14.283 604140.425 218750 0 2 1 6.060 4069448 30.000 0.666 54865920.000 344625152.000 1569330150.273 1569330146.995 124 1 218750 406250 781250
1569330150.47 2667461 14.150 604140.425 218750 0 2 1 6.060 4069448 9.091 0.666 54865920.000 344625152.000 1569330150.273 1569330146.995 124 1 218750 406250 781250
1569330150.58 2659608 14.083 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330150.273 1569330146.995 124 1 218750 406250 781250
1569330150.68 2645554 14.000 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330150.273 1569330146.995 124 1 218750 406250 781250
1569330150.78 2587253 13.850 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330150.273 1569330146.995 124 1 218750 406250 781250
1569330150.88 2580364 13.783 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330150.273 1569330146.995 124 1 218750 406250 781250
1569330150.98 2563799 13.650 604140.425 218750 0 2 1 6.060 4069448 20.000 0.666 54865920.000 344625152.000 1569330150.273 1569330146.995 124 1 218750 406250 781250

1569330151.09 3306204 17.567 1087205.373 218750 0 2 1 6.060 4868260 27.273 0.673 55406592.000 344625152.000 1569330151.010 1569330151.008 14 0 218750 406250 781250
1569330151.19 3293166 17.483 1087205.373 218750 0 2 1 6.060 4868260 20.000 0.673 55410688.000 344625152.000 1569330151.138 1569330151.008 14 0 218750 406250 781250
1569330151.29 3237860 17.383 1087205.373 218750 0 2 1 6.060 4868260 10.000 0.673 55410688.000 344625152.000 1569330151.138 1569330151.008 14 0 218750 406250 781250
1569330151.39 3229860 17.250 1087205.373 218750 0 2 1 6.060 4868260 20.000 0.673 55410688.000 344625152.000 1569330151.138 1569330151.008 14 0 218750 406250 781250
1569330151.49 3213834 17.117 1087205.373 218750 0 2 1 6.060 4868260 20.000 0.673 55410688.000 344625152.000 1569330151.138 1569330151.008 14 0 218750 406250 781250
1569330151.60 3205387 17.050 1087205.373 218750 0 2 1 6.060 4868260 18.182 0.673 55410688.000 344625152.000 1569330151.138 1569330151.008 14 0 218750 406250 781250
1569330151.70 3192427 16.967 1087205.373 218750 0 2 1 6.060 4868260 20.000 0.673 55410688.000 344625152.000 1569330151.138 1569330151.008 14 0 218750 406250 781250
1569330151.80 3136918 16.833 1087205.373 218750 0 2 1 6.060 4868260 20.000 0.673 55410688.000 344625152.000 1569330151.138 1569330151.008 14 0 218750 406250 781250
1569330151.91 3878552 20.717 1087064.098 218750 0 2 1 6.060 5670832 36.364 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.01 3871490 20.650 1087064.098 218750 0 2 1 6.060 5670832 10.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.11 3858939 20.517 1087064.098 218750 0 2 1 6.060 5670832 10.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.21 3804101 20.417 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.32 3798594 20.350 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.42 3786242 20.217 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.52 3776623 20.133 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.62 3768061 20.067 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.72 3707038 19.917 1087064.098 218750 0 2 1 6.060 5670832 10.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.82 3701666 19.850 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330152.92 3690636 19.717 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330153.03 3682930 19.650 1087064.098 218750 0 2 1 6.060 5670832 0.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250
1569330153.13 3669835 19.517 1087064.098 218750 0 2 1 6.060 5670832 10.000 0.692 57032704.000 344625152.000 1569330151.138 1569330151.876 14 0 218750 406250 781250

1569330153.23 3616641 19.417 1087064.098 218750 0 2 1 6.060 5670832 10.000 0.692 57032704.000 344625152.000 1569330153.203 1569330151.876 14 0 218750 406250 781250
1569330153.33 3610470 19.350 1087064.098 218750 0 2 1 6.060 5670832 20.000 0.692 57032704.000 344625152.000 1569330153.203 1569330151.876 14 0 218750 406250 781250
1569330153.43 3596813 19.217 1087064.098 218750 0 2 1 6.060 5670832 10.000 0.692 57032704.000 344625152.000 1569330153.203 1569330151.876 14 0 218750 406250 781250
1569330153.54 3589856 19.150 1087064.098 218750 0 2 1 6.060 5670832 18.182 0.692 57032704.000 344625152.000 1569330153.203 1569330151.876 14 0 218750 406250 781250
1569330153.64 3577235 19.017 1087064.098 218750 0 2 1 6.060 5670832 20.000 0.692 57032704.000 344625152.000 1569330153.203 1569330151.876 14 0 218750 406250 781250
1569330153.74 3523403 18.917 1087064.098 218750 0 2 1 6.060 5670832 20.000 0.692 57032704.000 344625152.000 1569330153.203 1569330151.876 14 0 218750 406250 781250
1569330153.84 3510588 18.783 1087064.098 218750 0 2 1 6.060 5670832 10.000 0.692 57032704.000 344625152.000 1569330153.203 1569330151.876 14 0 218750 406250 781250
1569330153.96 4252688 22.717 1087398.585 218750 0 2 1 6.060 6466636 41.667 0.705 58114048.000 344625152.000 1569330153.203 1569330153.935 14 0 218750 406250 781250
