#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569336517.94 14054956 20.983 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.04 13888616 20.850 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.14 13861336 20.783 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250

1569336518.24 13795674 20.650 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.35 13732935 20.517 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.45 13562794 20.417 11681175.630 781250 2 2 1 1.852 18265328 10.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.55 13541399 20.350 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.65 13491437 20.217 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.75 13463674 20.150 11681175.630 781250 2 2 1 1.852 18265328 0.000 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.86 13405868 20.017 11681175.630 781250 2 2 1 1.852 18265328 9.091 0.808 66535424.000 342970368.000 1569336516.852 1569336517.088 128 1 218750 406250 781250
1569336518.96 13237528 19.917 11681175.630 781250 2 2 1 1.852 18265328 60.000 0.815 67072000.000 343670784.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.06 13214456 19.850 11681175.630 781250 2 2 1 1.852 18265328 100.000 0.875 71991296.000 348598272.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
1569336519.16 13162090 19.717 11681175.630 781250 2 2 1 1.852 18265328 60.000 0.808 66535424.000 342970368.000 1569336518.923 1569336517.088 128 1 218750 406250 781250
