#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569233172.66 12826362 19.217 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.77 12765732 19.133 11655395.922 781250 2 2 1 1.867 18265328 10.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.87 12735660 19.000 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233172.97 12582353 18.917 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250

1569233173.07 12534421 18.783 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.17 12504423 18.717 11655395.922 781250 2 2 1 1.867 18265328 9.091 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.28 12445575 18.583 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.38 12420188 18.517 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.48 12269460 18.417 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.58 12221123 18.283 11655395.922 781250 2 2 1 1.867 18265328 9.091 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.68 12193394 18.217 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.78 12129331 18.083 11655395.922 781250 2 2 1 1.867 18265328 0.000 0.790 65093632.000 342118400.000 1569233171.891 1569233170.058 128 1 218750 406250 781250
1569233173.89 12101211 18.017 11655395.922 781250 2 2 1 1.867 18265328 10.000 0.790 65093632.000 342253568.000 1569233173.881 1569233170.058 128 1 218750 406250 781250
